,true_value,prediction
0,54.08000183105469,54.25963
1,53.040000915527344,53.950634
2,53.5099983215332,53.66362
3,52.560001373291016,53.39609
4,53.54999923706055,53.144512
5,51.939998626708984,52.904404
6,53.439998626708984,52.671635
